"CRN","Course","*Campus","Days","Date","Time","Location","Hrs","Type","Title","Instructor","Seats","Limit","Enroll","Waitlist","Course Fees","Catalog"
"31351","MTLS 314-01","M","T R","01/16/2023-05/09/2023","0930-1045","CRAMER 239","3","CLAS","Transport Processes","Nikolai Kalugin","11","20","9","0","$30","https://catalog.nmt.edu/courses/MTLS314",""
"31716","MTLS 327-01","M","M W F","01/16/2023-05/09/2023","1000-1050","WEIR 202","3","CLAS","Physical Metallurgy","Deep Choudhuri","9","20","11","0","$30","https://catalog.nmt.edu/courses/MTLS327",""
"31082","MTLS 327-01D","DE","M W F","01/16/2023-05/09/2023","1000-1050","WEB-V","3","CLAS","Physical Metallurgy","Deep Choudhuri","20","20","0","0","$30","https://catalog.nmt.edu/courses/MTLS327",""
"31352","MTLS 351-01","M","M W F","01/16/2023-05/09/2023","1300-1350","MSEC 105","3","CLAS","Intro to Polymeric Materials","John McCoy","9","20","11","0","$30","https://catalog.nmt.edu/courses/MTLS351",""
"31718","MTLS 420-01","M","T R","01/16/2023-05/09/2023","1230-1345","CRAMER 120","3","CLAS","Biomedical Materials","Nikolai Kalugin","15","20","5","0","$30","https://catalog.nmt.edu/courses/MTLS420",""
"30652","MTLS 420-01D","DE","T R","01/16/2023-05/09/2023","1230-1345","WEB-V","3","CLAS","BioMaterials","Nikolai Kalugin","19","20","1","0","$30","https://catalog.nmt.edu/courses/MTLS420",""
"31637","MTLS 446-01","M","M W F","01/16/2023-05/09/2023","1000-1050","WEIR 132","3","CLAS","Computer Sim. in Mate Science","John McCoy","12","20","8","0","$30","https://catalog.nmt.edu/courses/MTLS446",""
"31719","MTLS 446-01D","DE","M W F","01/16/2023-05/09/2023","1000-1050","WEIR 132","3","CLAS","Computer Sim. in Mate Science","John McCoy","20","20","0","0","$30","https://catalog.nmt.edu/courses/MTLS446",""
"30650","MTLS 482-01","M","M W","01/16/2023-05/09/2023","0900-0950","JONESA 106","2","CLAS","Engineering Design II","Thomas D. Burleigh","13","20","7","0","N/A","https://catalog.nmt.edu/courses/MTLS482",""
"31389","MTLS 482L-01","M","F","01/16/2023-05/09/2023","0900-0950","JONESA 106","1","CLAS","Engineering Design II Lab","Thomas D. Burleigh","13","20","7","0","$100","https://catalog.nmt.edu/courses/MTLS482",""
"31370","MTLS 491-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Study/Senior Thesis","Deep Choudhuri","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS491",""
"31798","MTLS 491-02","M","","01/17/2023-05/09/2023","","","3","CLAS","Directed Study/Senior Thesis","Paul Fuierer","4","5","1","0","N/A","https://catalog.nmt.edu/courses/MTLS491",""
"30701","MTLS 500-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Thomas D. Burleigh","8","10","2","0","N/A","https://catalog.nmt.edu/courses/MTLS500",""
"30702","MTLS 500-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Deep Choudhuri","8","10","2","0","N/A","https://catalog.nmt.edu/courses/MTLS500",""
"30703","MTLS 500-03","M","","01/16/2023-05/09/2023","0800-0850","","1","CLAS","Directed Research","Pabitra Choudhury","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MTLS500",""
"30704","MTLS 500-04","M","","01/16/2023-05/09/2023","0800-0850","","1","CLAS","Directed Research","Sanchari Chowdhury","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MTLS500",""
"30705","MTLS 500-05","M","","01/16/2023-05/09/2023","0800-0850","","1","CLAS","Directed Research","Paul Fuierer","5","10","5","0","N/A","https://catalog.nmt.edu/courses/MTLS500",""
"30657","MTLS 500-06","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Chelsey Z. Hargather","9","10","1","0","N/A","https://catalog.nmt.edu/courses/MTLS500",""
"30706","MTLS 500-07","M","","01/16/2023-05/09/2023","0800-0850","","1","CLAS","Directed Research","Nikolai Kalugin","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MTLS500",""
"30707","MTLS 500-08","M","","01/16/2023-05/09/2023","0800-0850","","1","CLAS","Directed Research","Corey A. Leclerc","9","10","1","0","N/A","https://catalog.nmt.edu/courses/MTLS500",""
"30708","MTLS 500-09","M","","01/16/2023-05/09/2023","0800-0850","","1","CLAS","Directed Research","Youngmin Lee","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MTLS500",""
"30716","MTLS 500-10","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","John McCoy","9","10","1","0","N/A","https://catalog.nmt.edu/courses/MTLS500",""
"30717","MTLS 500-11","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Michaelann S. Tartis","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MTLS500",""
"31392","MTLS 500-13","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Bhaskar Majumdar","8","10","2","0","N/A","https://catalog.nmt.edu/courses/MTLS500",""
"31720","MTLS 520-01","M","T R","01/16/2023-05/09/2023","1230-1345","CRAMER 120","3","CLAS","Biomedical Materials","Nikolai Kalugin","18","20","2","0","N/A","https://catalog.nmt.edu/courses/MTLS520",""
"30653","MTLS 520-01D","DE","T R","01/16/2023-05/09/2023","1230-1345","WEB-V","3","CLAS","Biomedical Materials","Nikolai Kalugin","19","20","1","0","$30","https://catalog.nmt.edu/courses/MTLS520",""
"31729","MTLS 550-01","M","T R","01/16/2023-05/09/2023","0930-1045","JONES 227","3","CLAS","Microstructure & Prop of Steel","Bhaskar Majumdar","15","20","5","0","$20","https://catalog.nmt.edu/courses/MTLS550",""
"31730","MTLS 550-01D","DE","T R","01/16/2023-05/09/2023","0930-1045","WEB-V","3","CLAS","Microstructure & Prop of Steel","Bhaskar Majumdar","18","20","2","0","$20","https://catalog.nmt.edu/courses/MTLS550",""
"31715","MTLS 560-01","M","T R","01/16/2023-05/09/2023","1100-1215","CRAMER 101","3","CLAS","Failure Analysis","Thomas D. Burleigh","1","20","19","0","N/A","https://catalog.nmt.edu/courses/MTLS560",""
"31723","MTLS 560-01D","DE","T R","01/16/2023-05/09/2023","1100-1215","WEB-V","3","CLAS","Failure Analysis","Thomas D. Burleigh","17","20","3","0","N/A","https://catalog.nmt.edu/courses/MTLS560",""
"30718","MTLS 591-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Thomas D. Burleigh","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MTLS591",""
"30655","MTLS 591-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Deep Choudhuri","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MTLS591",""
"30719","MTLS 591-03","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Pabitra Choudhury","9","10","1","0","N/A","https://catalog.nmt.edu/courses/MTLS591",""
"30656","MTLS 591-04","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Sanchari Chowdhury","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MTLS591",""
"30720","MTLS 591-05","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Paul Fuierer","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MTLS591",""
"30658","MTLS 591-06","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Chelsey Z. Hargather","8","10","2","0","N/A","https://catalog.nmt.edu/courses/MTLS591",""
"30721","MTLS 591-07","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Nikolai Kalugin","8","10","2","0","N/A","https://catalog.nmt.edu/courses/MTLS591",""
"30723","MTLS 591-09","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Youngmin Lee","9","10","1","0","N/A","https://catalog.nmt.edu/courses/MTLS591",""
"30724","MTLS 591-10","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Michaelann S. Tartis","9","10","1","0","N/A","https://catalog.nmt.edu/courses/MTLS591",""
"30725","MTLS 591-11","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","John McCoy","9","10","1","0","N/A","https://catalog.nmt.edu/courses/MTLS591",""
"31393","MTLS 591-15","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Bhaskar Majumdar","9","10","1","0","N/A","https://catalog.nmt.edu/courses/MTLS591",""
"31722","MTLS 592-01","M","W","01/16/2023-05/09/2023","1200-1250","WEIR 102","1","CLAS","Graduate Seminar","Paul Fuierer","8","25","17","0","N/A","https://catalog.nmt.edu/courses/MTLS592",""
"31347","MTLS 592-01D","DE","W","01/16/2023-05/09/2023","1200-1250","WEB-V","1","CLAS","Graduate Seminar","Paul Fuierer","18","25","7","0","N/A","https://catalog.nmt.edu/courses/MTLS592",""
"30726","MTLS 595-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Thomas D. Burleigh","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MTLS595",""
"30727","MTLS 595-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Deep Choudhuri","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MTLS595",""
"30728","MTLS 595-03","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Pabitra Choudhury","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MTLS595",""
"30729","MTLS 595-04","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Sanchari Chowdhury","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MTLS595",""
"30730","MTLS 595-05","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Paul Fuierer","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MTLS595",""
"30731","MTLS 595-06","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Chelsey Z. Hargather","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MTLS595",""
"30732","MTLS 595-07","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Nikolai Kalugin","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MTLS595",""
"30733","MTLS 595-08","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Corey A. Leclerc","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MTLS595",""
"30734","MTLS 595-09","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Youngmin Lee","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MTLS595",""
"30735","MTLS 595-10","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","John McCoy","9","10","1","0","N/A","https://catalog.nmt.edu/courses/MTLS595",""
"30736","MTLS 595-11","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Michaelann S. Tartis","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MTLS595",""
"30846","MTLS 595-12","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Donglee Shin","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MTLS595",""
"31394","MTLS 595-13","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Bhaskar Majumdar","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MTLS595",""
"30847","MATH 1220-01","M","MTWRF","01/16/2023-05/09/2023","1100-1150","WORKC 109","3","CLAS","College Algebra","Sharmin Sultana & Rakhim Aitbayev","10","30","20","0","$30","https://catalog.nmt.edu/courses/MATH1220",""
"30849","MATH 1230-01","M","T R","01/16/2023-05/09/2023","1530-1645","WEIR 132","3","CLAS","Trigonometry","Abdul Awal & Iain Crump","0","25","25","0","$30","https://catalog.nmt.edu/courses/MATH1230",""
"31017","MATH 1230-02","M","M W F","01/16/2023-05/09/2023","1300-1350","WEIR 102","3","CLAS","Trigonometry","Iain Crump","15","50","35","0","$30","https://catalog.nmt.edu/courses/MATH1230",""
"30850","MATH 1230L-01","M","M W","01/16/2023-05/09/2023","1500-1615","LOPEZ 106","0","CLAS","Trigonometry Lab","Kakoli Khatun & Iain Crump","0","25","25","0","N/A","https://catalog.nmt.edu/courses/MATH1230",""
"30851","MATH 1230L-02","M","M W","01/16/2023-05/09/2023","1700-1815","WEIR 202","0","CLAS","Trigonometry Lab","Md Maidul Husain & Iain Crump","0","25","25","0","N/A","https://catalog.nmt.edu/courses/MATH1230",""
"30852","MATH 1230L-03","M","M W","01/16/2023-05/09/2023","1830-1945","WEIR 202","0","CLAS","Trigonometry Lab","Zhantao Li & Iain Crump","15","25","10","0","N/A","https://catalog.nmt.edu/courses/MATH1230",""
"30853","MATH 1240-01","M","M W F","01/16/2023-05/09/2023","0900-0950","CRAMER 239","3","CLAS","Pre-Calculus","Md. Zakaria Hossain & Iain Crump","2","25","23","0","$30","https://catalog.nmt.edu/courses/MATH1240",""
"30854","MATH 1240-02","M","M W F","01/16/2023-05/09/2023","1100-1150","WEIR 203","3","CLAS","Pre-Calculus","Iain Crump","33","50","17","0","$30","https://catalog.nmt.edu/courses/MATH1240",""
"31125","MATH 1240-03","M","M W F","01/16/2023-05/09/2023","1300-1350","WEIR 202","3","CLAS","Pre-Calculus","Md Ismail Hossain & Iain Crump","11","25","14","0","$30","https://catalog.nmt.edu/courses/MATH1240",""
"30855","MATH 1240L-01","M","M W","01/16/2023-05/09/2023","1730-1845","WEIR 132","0","CLAS","Pre-Calculus Lab","Yesar Ahmed Oshan & Iain Crump","5","25","20","0","N/A","https://catalog.nmt.edu/courses/MATH1240",""
"30856","MATH 1240L-02","M","T R","01/16/2023-05/09/2023","1700-1815","SPEARE 116","0","CLAS","Pre-Calculus lab","Yesar Ahmed Oshan & Iain Crump","15","25","10","0","N/A","https://catalog.nmt.edu/courses/MATH1240",""
"30857","MATH 1240L-03","M","T R","01/16/2023-05/09/2023","1400-1515","SPEARE 116","0","CLAS","Pre-Calculus Lab","Abdul Awal & Iain Crump","0","25","25","0","N/A","https://catalog.nmt.edu/courses/MATH1240",""
"31599","MATH 1430-01","M","M W F","01/16/2023-05/09/2023","1000-1050","","3","CLAS","Application to Calculus 1","William Stone","18","20","2","0","$30","https://catalog.nmt.edu/courses/MATH1430",""
"30858","MATH 1510-01","M","M W F","01/16/2023-05/09/2023","0900-0950","CRAMER 101","4","CLAS","Calculus I","Iain Crump","19","60","41","0","$30","https://catalog.nmt.edu/courses/MATH1510",""
"30859","MATH 1510-02","M","M W F","01/16/2023-05/09/2023","1000-1050","CRAMER 101","4","CLAS","Calculus I","Todd Wolford","6","60","54","0","$30","https://catalog.nmt.edu/courses/MATH1510",""
"30862","MATH 1510L-03","M","M W","01/16/2023-05/09/2023","1600-1715","WEIR 132","0","CLAS","Calculus I Lab","Mohammad Shihab Uddin & Todd Wolford","0","25","25","0","N/A","https://catalog.nmt.edu/courses/MATH1510",""
"30863","MATH 1510L-04","M","T R","01/16/2023-05/09/2023","1230-1345","SPEARE 4","0","CLAS","Calculus I Lab","Sharmin Sultana & Todd Wolford","0","27","27","0","N/A","https://catalog.nmt.edu/courses/MATH1510",""
"30864","MATH 1510L-05","M","M W","01/16/2023-05/09/2023","1830-1945","WEIR 203","0","CLAS","Calculus I Lab","Mohammad Shihab Uddin & Todd Wolford","9","27","18","0","N/A","https://catalog.nmt.edu/courses/MATH1510",""
"31606","MATH 1510L-06","M","T R","01/16/2023-05/09/2023","1530-1645","SPEARE 4","0","CLAS","Calculus I Lab","Zhantao Li & Todd Wolford","0","25","25","0","N/A","https://catalog.nmt.edu/courses/MATH1510",""
"30865","MATH 1520-01","M","M W F","01/16/2023-05/09/2023","1100-1205","CRAMER 107","4","CLAS","Calculus II","Todd Wolford","0","51","51","0","$30","https://catalog.nmt.edu/courses/MATH1520",""
"30866","MATH 1520-02","M","M W F","01/16/2023-05/09/2023","1245-1350","CRAMER 101","4","CLAS","Calculus II","Lynda L. Ballou","8","50","42","0","$30","https://catalog.nmt.edu/courses/MATH1520",""
"30867","MATH 1520-03","M","M W F","01/16/2023-05/09/2023","1500-1605","CRAMER 101","4","CLAS","Calculus II","Todd Wolford","4","50","46","0","$30","https://catalog.nmt.edu/courses/MATH1520",""
"31828","MATH 1520A-03","M","M WR","03/20/2023-05/09/2023","1700-1805","CRAMER 101","4","CLAS","Calc II Extended (part 1)","Lynda L. Ballou","19","25","6","0","N/A","https://catalog.nmt.edu/courses/MATH1520A",""
"31759","MATH 1520B-01","M","M W F","01/16/2023-05/09/2023","0800-0850","CRAMER 101","2","CLAS","Calc II Extended (Pt 2-Spr 23)","Jesus Villegas-Villanueva & Todd Wolford","6","25","19","0","N/A","https://catalog.nmt.edu/courses/MATH1520B",""
"30872","MATH 2350-01","M","M W F","01/16/2023-05/09/2023","1400-1450","CRAMER 101","3","CLAS","Statistical Methods","Lynda L. Ballou","25","40","15","0","$30","https://catalog.nmt.edu/courses/MATH2350",""
"30873","MATH 2350L-01","M","M","01/16/2023-05/09/2023","1700-1815","SPEARE 4","0","CLAS","Statistical Methods Lab","Sharmin Sultana & Lynda L. Ballou","8","20","12","0","N/A","https://catalog.nmt.edu/courses/MATH2350",""
"31138","MATH 2350L-02","M","T","01/16/2023-05/09/2023","1800-1915","SPEARE 5","0","CLAS","Statistical Methods Lab","Sharmin Sultana & Lynda L. Ballou","17","20","3","0","N/A","https://catalog.nmt.edu/courses/MATH2350",""
"30870","MATH 2420-01","M","T R","01/16/2023-05/09/2023","0930-1045","WEIR 202","3","CLAS","Applied Linear Algebra","Rakhim Aitbayev","22","40","18","0","$30","https://catalog.nmt.edu/courses/MATH2420",""
"30871","MATH 2420L-01","M","T","01/16/2023-05/09/2023","1800-1915","SPEARE 9","0","CLAS","Applied Linear Algebra Lab","Sharmin Sultana & Rakhim Aitbayev","14","20","6","0","N/A","https://catalog.nmt.edu/courses/MATH2420",""
"31611","MATH 2420L-02","M","M","01/16/2023-05/09/2023","1800-1915","SPEARE 23","0","CLAS","Applied Linear Algebra Lab","Ogochukwu N. Ifeacho & Rakhim Aitbayev","9","20","11","0","N/A","https://catalog.nmt.edu/courses/MATH2420",""
"30868","MATH 2532-01","M","M W F","01/16/2023-05/09/2023","1100-1205","SPEARE 117","4","CLAS","Calculus III","Saulo I. Orizaga","26","50","24","0","$30","https://catalog.nmt.edu/courses/MATH2532",""
"30869","MATH 2532-02","M","M W F","01/16/2023-05/09/2023","1245-1350","SPEARE 117","4","CLAS","Calculus III","Gilbert Kerr","20","50","30","0","$30","https://catalog.nmt.edu/courses/MATH2532",""
"30064","MATH 332-01","M","M W F","01/16/2023-05/09/2023","1500-1550","WEIR 203","3","CLAS","Vector Analysis","Gilbert Kerr","25","45","20","0","$30","https://catalog.nmt.edu/courses/MATH332",""
"30185","MATH 335-01","M","T R","01/16/2023-05/09/2023","0930-1045","WEIR 203","3","CLAS","Ordinary Differential Equation","Bixiang Wang","23","45","22","0","$30","https://catalog.nmt.edu/courses/MATH335",""
"30878","MATH 335-02","M","T R","01/16/2023-05/09/2023","1100-1215","WEIR 102","3","CLAS","Ordinary Differential Equation","Mingji Zhang","0","48","48","0","$30","https://catalog.nmt.edu/courses/MATH335",""
"30065","MATH 335L-01","M","W","01/16/2023-05/09/2023","1600-1715","SPEARE 23","1","CLAS","ODE Computer Lab","Ogochukwu N. Ifeacho & Mingji Zhang","25","30","5","0","N/A","https://catalog.nmt.edu/courses/MATH335",""
"30879","MATH 336-01","M","T R","01/16/2023-05/09/2023","1230-1345","WEIR 202","3","CLAS","Intro to PDEs","Bixiang Wang","25","40","15","0","$30","https://catalog.nmt.edu/courses/MATH336",""
"30356","MATH 337-01","M","T R","01/16/2023-05/09/2023","1230-1345","WEIR 102","3","CLAS","Engineering Mathematics","Gilberto C. Gonzalez Parra","42","60","18","0","$30","https://catalog.nmt.edu/courses/MATH337",""
"30165","MATH 352-01","M","T R","01/16/2023-05/09/2023","0930-1045","WORKC 113","3","CLAS","Basic Concepts of Math","Ivan Avramidi","1","45","44","0","$30","https://catalog.nmt.edu/courses/MATH352",""
"30066","MATH 382-01","M","M W F","01/16/2023-05/09/2023","1100-1150","CRAMER 101","3","CLAS","Probability and Statistics","Lynda L. Ballou","13","60","47","0","$30","https://catalog.nmt.edu/courses/MATH382",""
"30252","MATH 382L-01","M","M","01/16/2023-05/09/2023","1830-2000","CRAMER 127","1","CLAS","Probability and Statistics Lab","Md Maidul Husain & Lynda L. Ballou","10","25","15","0","N/A","https://catalog.nmt.edu/courses/MATH382",""
"30880","MATH 382L-02","M","T","01/16/2023-05/09/2023","1830-2000","SPEARE 16","1","CLAS","Probability and Statistics Lab","Md Maidul Husain & Lynda L. Ballou","14","25","11","0","N/A","https://catalog.nmt.edu/courses/MATH382",""
"30166","MATH 411-01","M","T R","01/16/2023-05/09/2023","1230-1345","WEIR 203","3","CLAS","Numerical Linear Algebra","Rakhim Aitbayev","19","30","11","0","N/A","https://catalog.nmt.edu/courses/MATH411",""
"30213","MATH 438-01","M","M W F","01/16/2023-05/09/2023","1000-1050","SPEARE 23","3","CLAS","Partial Differential Equations","Saulo I. Orizaga","16","30","14","0","N/A","https://catalog.nmt.edu/courses/MATH438",""
"30167","MATH 454-01","M","T R","01/16/2023-05/09/2023","0930-1045","WEIR 132","3","CLAS","Linear Algebra","Mingji Zhang","10","30","20","0","N/A","https://catalog.nmt.edu/courses/MATH454",""
"30749","MATH 486-01","M","T R","01/16/2023-05/09/2023","1100-1215","MSEC 101","3","CLAS","Intro to Stochastic Processes","Oleg Makhnin","17","30","13","0","N/A","https://catalog.nmt.edu/courses/MATH486",""
"30217","MATH 500-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Rakhim Aitbayev","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH500",""
"30230","MATH 500-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Ivan Avramidi","8","10","2","0","N/A","https://catalog.nmt.edu/courses/MATH500",""
"30231","MATH 500-03","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Brian Borchers","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH500",""
"30232","MATH 500-04","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Gilberto C. Gonzalez Parra","7","10","3","0","N/A","https://catalog.nmt.edu/courses/MATH500",""
"30233","MATH 500-05","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Anwar Hossain","7","10","3","0","N/A","https://catalog.nmt.edu/courses/MATH500",""
"30234","MATH 500-06","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Gilbert Kerr","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH500",""
"30235","MATH 500-07","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Oleg Makhnin","7","10","3","0","N/A","https://catalog.nmt.edu/courses/MATH500",""
"30236","MATH 500-08","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","William Stone","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH500",""
"30491","MATH 500-09","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Bixiang Wang","9","10","1","0","N/A","https://catalog.nmt.edu/courses/MATH500",""
"30538","MATH 500-10","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Mingji Zhang","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH500",""
"30874","MATH 500-11","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Saulo I. Orizaga","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH500",""
"30651","MATH 518-01","M","M W F","01/16/2023-05/09/2023","1100-1150","CRAMER 127","3","CLAS","Convex Optimiz Nonlinear Prgmg","Brian Borchers","15","20","5","0","N/A","https://catalog.nmt.edu/courses/MATH518",""
"31617","MATH 519-01","M","M W F","01/16/2023-05/09/2023","0900-0950","CRAMER 127","3","CLAS","Inverse Problems","Brian Borchers","16","20","4","0","N/A","https://catalog.nmt.edu/courses/MATH519",""
"30881","MATH 531-01","M","T R","01/16/2023-05/09/2023","1400-1515","JONESA 102","3","CLAS","Differential Delay Equations","Gilberto C. Gonzalez Parra","11","20","9","0","N/A","https://catalog.nmt.edu/courses/MATH531",""
"31153","MATH 532-01","M","M W","01/16/2023-05/09/2023","1235-1350","WEIR 132","3","CLAS","Perturbation Methods","William Stone","15","20","5","0","N/A","https://catalog.nmt.edu/courses/MATH532",""
"31618","MATH 536-01","M","T R","01/16/2023-05/09/2023","1230-1345","WORKC 113","3","CLAS","Methods/Mathematical Physics","Ivan Avramidi","16","20","4","0","N/A","https://catalog.nmt.edu/courses/MATH536",""
"31769","MATH 581-01","M","W","01/16/2023-05/09/2023","1300-1350","WORKC 113","1","CLAS","Seminar in Mathematica Physics","Ivan Avramidi","12","15","3","0","N/A","https://catalog.nmt.edu/courses/MATH581",""
"31429","MATH 582-01","M","T R","01/16/2023-05/09/2023","1400-1515","WEIR 132","3","CLAS","Linear Stat Models w/ Apps","Oleg Makhnin","14","20","6","0","N/A","https://catalog.nmt.edu/courses/MATH582",""
"30138","MATH 590-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Rakhim Aitbayev","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH590",""
"30139","MATH 590-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Ivan Avramidi","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH590",""
"30140","MATH 590-03","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Brian Borchers","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH590",""
"30141","MATH 590-04","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Gilberto C. Gonzalez Parra","9","10","1","0","N/A","https://catalog.nmt.edu/courses/MATH590",""
"30142","MATH 590-05","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Anwar Hossain","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH590",""
"30205","MATH 590-06","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Gilbert Kerr","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH590",""
"30206","MATH 590-07","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Oleg Makhnin","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH590",""
"30224","MATH 590-08","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","William Stone","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH590",""
"30492","MATH 590-09","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Bixiang Wang","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH590",""
"30539","MATH 590-10","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Mingji Zhang","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH590",""
"30875","MATH 590-11","M","","01/16/2023-05/09/2023","","","1","CLAS","Independent Study","Saulo I. Orizaga","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH590",""
"30143","MATH 591-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Rakhim Aitbayev","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH591",""
"30144","MATH 591-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Ivan Avramidi","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH591",""
"30145","MATH 591-03","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Brian Borchers","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH591",""
"30146","MATH 591-04","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Gilberto C. Gonzalez Parra","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH591",""
"30147","MATH 591-05","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Anwar Hossain","9","10","1","0","N/A","https://catalog.nmt.edu/courses/MATH591",""
"30207","MATH 591-06","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Gilbert Kerr","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH591",""
